audio_path,transcript,language,duration_ms,word_count,Part
ThinkWithHessa_1_53_608177_620204.wav,ممكن في بعض الناس يشكون في صحه هذا ال ال الكلام وفي صحه هالوقت. لكن لما نشوف إن الناس مختلفين من أنحاء العالم من [backgrounds] مختلفين.,CS,12027,8,Mixat-Part2
ThinkWithHessa_1_54_620204_635029.wav,كل الناس هنا تسوي نفس الشي وكلنا نؤمن بنفس الشي، نؤمن أهميه هذا الوقت بس أسبابنا تختلف يعني هني أنا شوي أطمن إن لا فعلاً هذا الوقت له أهميه.,Arabic,14825,29,Mixat-Part2
ThinkWithHessa_1_55_635029_645780.wav,وهذا الوقت فعلاً يساعدني في يومي، يساعدني في جسمي، يساعدني في نفسيتي، في عقليتي، وفي ديني، ويقربني من ربي.,Arabic,10751,19,Mixat-Part2
ThinkWithHessa_1_56_645780_658564.wav,وأيضاً يساعدني في التأمل، ويساعدني في ال التجلي، في ال [if i wanna a manifest things] .[manifestation]. وال [manifestation] هون الدعاء.,CS,12784,21,Mixat-Part2
ThinkWithHessa_1_57_658564_672017.wav,إتخيلوا ندعي هذا الوقت الفجر أنا في خلوه ما في حد، والشمس بعدها ما شرقت، وأصلي، وأعبد ربي، وأرفع أيدي للسماء وأقول اللي في خاطري. ,Arabic,13453,25,Mixat-Part2
ThinkWithHessa_1_58_672017_680900.wav,شو تتوقعون؟ والله العظيم إن أنا مؤمنه ميه بالميه إن كل دعاء أدعيه في هذا الوقت يتحقق. ,Arabic,8883,17,Mixat-Part2
ThinkWithHessa_1_59_680900_693598.wav,أي شي اتمناه أي شي اتمناه وأنا أحس بالإمتنان، وأشعر بالإمتنان، احمد ربي علي كل نعمه، واستحقاقي عالي، وأؤمن إني استحق الأفضل.,Arabic,12698,22,Mixat-Part2
ThinkWithHessa_1_60_693598_705760.wav,ادعي ربي في هذا الوقت [oh my god] هذا [recipe for success] أي شي أبغاه أقوله في هالوقت. أطلب طلباتي شو اللي أنا أبغيه؟ ربي مايردني.,CS,12162,26,Mixat-Part2
ThinkWithHessa_1_61_705760_722499.wav,بخبركم شخصياً أنا أنا كيف استفدت من هذا الوقت؟ أنا ما اقوم كل يوم الساعه خمس ومو بلازم ومو بيعني إن أنا بكون إنسانه سيئه إذا أنا ما نشيت الساعه خمسه وخلاص ما في ويومي راح وخلاص مافي فايده لا لا.,Arabic,16739,41,Mixat-Part2
ThinkWithHessa_1_62_722499_734090.wav,أنا إنسانه أحب أوازن دايماً إذا قمت أربع ايام وري بعض خمس يمكن اليوم الخامس أكون مثلاً تعبانه مثلاً ممكن ممكن!,Arabic,11591,21,Mixat-Part2
ThinkWithHessa_1_63_734090_743433.wav,أو أتمنى إن أرقد شوي زياده عادي ما فيها مشكله. رقدت شوي بقوم ثمان أو تسع [that's ok].,CS,9343,18,Mixat-Part2
ThinkWithHessa_1_65_752263_764393.wav,لكن لما أجرب إن أنا أقوم هذا الوقت وآخذ هل ال يعني الساعات الأولي من يومي أكون بروحي بخلوه هدوء.,Arabic,12130,20,Mixat-Part2
ThinkWithHessa_1_66_764393_774978.wav,أنا مع نفسي مع ربي في في طاقه كبيره عظيمه ما تنوصف وشعور جميل.,Arabic,10585,5,Mixat-Part2
ThinkWithHessa_1_68_786060_800915.wav,وأشعر بطمأنينه يعني ما أقدر اعبر عنها، كأنها ربي حرفياً حرفياً يعني قريب قريب قريب وايد مني وهو [allready] ربي قريب مني الأربعه وعشرين ساعه في اليوم.,CS,14855,9,Mixat-Part2
ThinkWithHessa_1_69_800915_820490.wav,لكن في هذا الوقت أشعر ب [conection direct] وايد. فمهم إن لو الواحد يبغي يبدأ يقوم هذا الوقت يخصص علي الأقل أول نص ساعه حقه لنفسه أو أول ساعه ,CS,19575,29,Mixat-Part2
ThinkWithHessa_1_71_820560_835949.wav,أنا أول ما أقوم أجلس صراحه ما أسوي لا شي بس بس أجلس. وأفكر باليوم، وأحس بإمتنان، احمد ربي، أتخيل كيف يومي بيكون، اتحمس لليوم.,Arabic,15389,25,Mixat-Part2
ThinkWithHessa_1_72_835949_846973.wav,لأنه أنا بصنع يومي إذا عندي مو بالأشياءء بدها تستويلي أنا اللي بسويها. فأتخيل كيف أبغي يوم يكون وأتحمس، وأنش، أصلي.,Arabic,11024,21,Mixat-Part2
ThinkWithHessa_1_73_846973_863850.wav,أتمدد إذا أسوي يوجا بس اليوجا مالي علي السريع الصبح بعدين أبدأ بيومي. أنا شخصياً أسوي [activaties] الصبح، يا إني أنا بسير [horse riding] أو بسير [cycling] المهم إن أنا أحرك جسمي.,CS,16877,32,Mixat-Part2
ThinkWithHessa_1_75_863876_876725.wav,في ناس بيقومون هالوقت عندهم دوام [okey] ما مو مشكله عادي. لكن علي الأقل لو أقوم قبل الدوام بشوي أخصص وقت لنفسي أنا أركز في نفسي وأهيئ نفسي لليوم هذا.,CS,12849,30,Mixat-Part2
ThinkWithHessa_1_76_876725_891419.wav,ما باقوم قبل الدوام بشوي وبلبس بسرعه، وبحط [makeup] بسرعه، وكل شي بسرعه بسرعه لا بنش وبروق، بسويلي [coffee]، بسويلي شي اشربه، بأكل لأن مرتاحه.,CS,14694,25,Mixat-Part2
ThinkWithHessa_1_77_891419_902823.wav,لأني أستاهل أستاهل إن أناأكون مروقه الصبح محد يخرب يومي أو أنا أخرب يومي علي نفسي. فلو أنا أحترم نفسي شوي بقوم علي الأقل قبلها بشوي.,Arabic,11404,26,Mixat-Part2
ThinkWithHessa_1_78_902823_915601.wav,بأخذ وقتي، بعيش اللحظه، بسمع أغاني حلوه، [what ever it's] أي شي تبين تسوينه المهم إنه يكون الوقت هذا لكج أنت ومو بيلا بسرعه مشي وقت لازم أسير لا. ,CS,12778,29,Mixat-Part2
ThinkWithHessa_1_79_915601_925161.wav,أنا كنت أنش الصبح [I meditate] خمس تقيل وخمس دقايق والله العظيم. أجلس أتامل لو تأمل يكون علي السريع المهم إن أنا أجلس مع نفسي. ,CS,9560,25,Mixat-Part2
ThinkWithHessa_1_80_925161_934648.wav,أنا جلست مع حصه وعرفت حصه شو تفكر اليوم وشو الشي اللي في بالها وبس وقمت خلاص مشي وقت راقب.,Arabic,9487,20,Mixat-Part2
ThinkWithHessa_1_81_934648_941538.wav,أبيني سويت شي حاولت اليوم خمس دقايق باتر خمس دقايق العقبه يمكن اطولها عشر دقايق.,Arabic,6890,15,Mixat-Part2
ThinkWithHessa_1_82_941538_957093.wav,لأني قمت من وقت أكثر نص ساعه لنص ساعه لأن النش أول الصبح الوقت هذا يكون فقط إلنا ولربنا بس. يكون [connection direct] يكون [connection] حلو جميل أطلب اللي أبغيه.,CS,15555,30,Mixat-Part2
ThinkWithHessa_1_83_957093_970428.wav,أشكر ربي أشعر بالأمتنان أستأنس الله اليوم بيكون وايد حلو بس في واحد أثنين ثلاث ربي ويايا. أتحصنت دعيت سميت يلا الحين ببدأ يومي. ,Arabic,13335,24,Mixat-Part2
ThinkWithHessa_1_84_970428_984462.wav,"ببدأ يومي وأنا مستأنسه وإيجابيه واصلاً أفتح النفس حتى أي حد بيشوفني بيستأنس. دخلت مكان صبحت صباح الخير [Hi, How are you? How is every thing? How is you day?]",CS,14034,30,Mixat-Part2
ThinkWithHessa_1_85_984462_998402.wav,مستانسه اليوم مستانس بيستانس وما في أشيا شالتنها وما في هموم شالتنها ليش؟ لأن أنا أكرس وقت لنفسي ولربي أدعي أدعي في هذا الوقت.,Arabic,13940,24,Mixat-Part2
ThinkWithHessa_1_86_998402_1011428.wav,اللي هو الوقت يعتبر خلوه ما في حد دايماً حطوا في بالكو أنا دايماً أحط في بالي لما نشه الوقت وما أشوف الشمس بعدها الشمس ماطلعت أحس إن أنا وربي بس علي هذا الكون ما في حد أتخيل إن كل حد راقد.,Arabic,13026,42,Mixat-Part2
ThinkWithHessa_1_87_1011428_1024180.wav,كل حد نايم في الدنيا [even though] الناس قايمين الصبح وبيسيرون دواماتهم وكل شي بس لا، أنا أتخيل إن أنا بس الوحيده اللي قايمه الصبح فا بس أنا وربي ف أنا بقولك أيه شفي خاطري.,CS,12752,35,Mixat-Part2
ThinkWithHessa_1_88_1024180_1040325.wav,وبشكي بشكيله همي وبقول اللي أنا أبغيه [every thing I want basically]. واستعد ليومي، وأستمد منه القوه، والطاقه، وكل شي حلو من أسمائه الحسني اللي أحتاجها في اليوم [done].,CS,16145,29,Mixat-Part2
ThinkWithHessa_1_89_1040325_1054385.wav,خلاص وأتوكل علي ربي. اللي يحتاج قيلوله في نص اليوم ترا ما فيها مشكله أنا يوم شخصياً أخذ قيلوله أخذها أربعين دقيقه [maximum].,CS,14060,23,Mixat-Part2
ThinkWithHessa_1_90_1054385_1070328.wav,وكل حد يقدر يرتب هذا الوقت علي حسب جدوله شو. وصدقوني في ناس يخلون طلعاتهم والأكشن وكل شي يكون فالليل. بس يبون ينشون من وقت ويحسون أنه ممل لازم يسوون شي في الليل.,Arabic,15943,33,Mixat-Part2
ThinkWithHessa_1_91_1070328_1085504.wav,لما بتذوقون يعني ماعرف شو أسميه صراحه بس يوم بتجربون هذا الشعور إني أنا تقومون الصبح الساعه خمس محد ناش. بس أنتوا وربكم والتأمل، واليوجا.,Arabic,15176,26,Mixat-Part2
ThinkWithHessa_1_92_1085504_1099342.wav,ولو ما تبغوا تسوون لا تأمل ولا يوجا المهم إن إنتوا تجلسون مع نفسكم تسويلكم [coffee] تاكلون شي. بس هدوء لا تليفون لا شي صدقوني إن ما تخلون كل جدولكم في النهار.,CS,13838,32,Mixat-Part2
ThinkWithHessa_1_93_1099342_1112268.wav,وتخلون وقت الليل وقت الأسترخاء والراحه. أنا من بعد الساعه ثمان يعني أقلل وايد من الحركه ومن الأكشن ومن ها كله.,Arabic,12926,21,Mixat-Part2
ThinkWithHessa_1_94_1112268_1121919.wav,لا تتحرون يعني لو أنا بقوم الساعه خمس وخمس ونص أو ست يعني أنا لازم أرقد تسع لا. أنا صراحه شخصياً أنام الساعه عشر ونص الساعه احدعش.,Arabic,9651,27,Mixat-Part2
ThinkWithHessa_1_95_1121919_1135887.wav,ومو كله [mind games] كله أنا شو أقول لنفسي لا أنا أحتاج ثمان ساعات في اليوم. هذا الكلام أنا قلته حق نفسي فأنا بأمن فيه وبصدقه وخلاص هو هذا اللي بيكون الواقع. ,CS,13968,32,Mixat-Part2
ThinkWithHessa_1_96_1135887_1148550.wav,لكن إذا أنا أكل صح أتمرن صح فاهمه في ال [subconscious mind] أو العقل اللاواعي فاهمه كيف يأثر؟ أو الكلام اللي أنا أقوله لنفسي بيأثر وايد في العقل اللاواعي.,CS,12663,29,Mixat-Part2
ThinkWithHessa_1_97_1148550_1160482.wav,فأنا ممكن إن أنا أحتاج ست إلي سبع ساعات، وفي ناس عادي خمس ساعات تكفيهم كل واحد يعرف جسمه شو يتحمل.,Arabic,11932,21,Mixat-Part2
ThinkWithHessa_1_98_1160482_1172175.wav,ولازم نعرف إن احنا كبالغين ما نحتاج هالكثر من الساعات فعلمياً مثبت.  لكن في ناس يعني بيقولون حق أنفسهم إن لا أنا أحتاج أنا مااقدر فهذا بيكون واقعهم.,Arabic,11693,28,Mixat-Part2
ThinkWithHessa_1_99_1172175_1188193.wav,اللي يبغي يغير واقعه يغير الكلام اللي هو يالس يقوله ويجرب، ويشوف. أنا متأكده بتستانسون وايد علي هذا الوقت بتحسون بإنجاز فقط لمجرد أن انتو نشيتوا هذا الوقت قبل كل حد.,Arabic,16018,31,Mixat-Part2
ThinkWithHessa_1_100_1188193_1198414.wav,وأنجزتوا فيه، أول الساعات في اليوم بتحسون إن اليوم طويل وايد أشياء أنجزتوها وفي وايد أشياء تقدرون تسوونها في اليوم. ,Arabic,10221,20,Mixat-Part2
ThinkWithHessa_1_101_1198414_1213977.wav,مابتحسون إن الوقت ضيق ابداً وبيجيكم إلهامات، وفتوحات، وأفكار، وحلول، للمشاكل أو لأي شي إنتو كنتوا مارين فيه بس بهذا الوقت ليش؟ كيف؟ جربوا بتعرفون.,Arabic,15563,25,Mixat-Part2
ThinkWithHessa_1_102_1213977_1226210.wav,أتمنالكم كل الخير والتوفيق وتقدرون وأنتو قدها وقدود وما في شي يعني ما أقدر ما في شي يعني لازم أرقد ما في شي يعني تعب ما في هذا الكلام. ,Arabic,12233,29,Mixat-Part2
ThinkWithHessa_1_103_1226210_1244649.wav,"الواحد يعدل أكله يعدل صحته ال ال البدنيه ويجهز، ويرتب أهدافه في اليوم [that's it, you got this]. نعرف كيف نلعب في العقل اللا واعي. وان احنا نعرف قوه هذا العقل اللاواعي.",CS,18439,5,Mixat-Part2
ThinkWithHessa_1_105_1244723_1270607.wav,ونعرف شو ممكن يسوي ف خلينا نستغله لصالحنا والله يوفقكم [bye bye].,CS,25884,11,Mixat-Part2
ThinkWithHessa_2_1_0_13975.wav,أهلا حياكم الله في حلقه جديده من [podcast think with hesa]، حلقه اليوم بتخلينا نتعمق أكثر مع انفسنا،,CS,13975,18,Mixat-Part2
ThinkWithHessa_2_2_13975_26683.wav,بتكون[some stor of self-reflection]، انعكاس للذات بنحاسب أنفسنا شوي، بنحلل تصرفاتنا وتفكيرنا وقراراتنا  ,CS,12708,13,Mixat-Part2
ThinkWithHessa_2_3_26683_45072.wav,علشان نعرف جوابنا لسؤال واحد ومهم هل أنا سام؟ [ am I toxic?]. كلنا عندنا أشخاص سامين في حياتنا، سواء كانوا بعدهم في حياتناأو قدرنا نطلعهم من حياتنا,CS,18389,28,Mixat-Part2
ThinkWithHessa_2_4_45072_65200.wav,لكن نعرف الأشخاص السامين ونعرف كيف تصرفاتهم ونعرف مشاعرنا تجاههم،ونعرف مدى تأثيرهم ممكن يكون علينا، تأثيرهم السلبي طبعا لكن هل فكرنا وهل سألنا أنفسنا هل أنا ممكن أكون [toxic]؟,CS,20128,29,Mixat-Part2
ThinkWithHessa_2_5_65200_74989.wav,ممكن أنا [toxic] بالنسبه لشخص ثاني، ولكن أكون شخص مثالي لشخص آخر.,CS,9789,12,Mixat-Part2
ThinkWithHessa_2_6_74989_91456.wav,ممكن أنا إنسان أعتبر نفسي محاط بأشخاص سامين في حياتي، سواءً كانت البيئه اللي موجوده في البيت أو بيئه العمل بيئه الدراسه [whatever]،,CS,16467,23,Mixat-Part2
ThinkWithHessa_2_7_91456_105124.wav,لكن ممكن أنا أكون محاط بأشخاص سامين، وأيضاأكون أنا شخص سام بالنسبه لشخص آخر، باختصار شديد جواب السؤال.,Arabic,13668,18,Mixat-Part2
ThinkWithHessa_2_8_105124_120321.wav,هو إذا أنا لم أتشافى من صدمات مريت فيها وإساءات مريت فيها، وإذا أنا محاط بأشخاص سامين في حياتي فأنا على الأغلب شخص سام.,Arabic,15197,24,Mixat-Part2
ThinkWithHessa_2_9_120321_134822.wav,شخص سام لشخص واحدعلى الأقل، هل هذاالشخص أخوي الصغير،أختي الصغيره، زوجي، والدي، أمي أو أبويا؟,Arabic,14501,15,Mixat-Part2
ThinkWithHessa_2_10_134822_149054.wav,المهم، أن على الأقل أناالشخص السام انا ال[valiant] لشخص واحد أولًا،إذا مؤمنين بال[Karma] أو كما تدين تدان. ,CS,14232,17,Mixat-Part2
ThinkWithHessa_2_11_149054_162368.wav,فأكون عارف إن إذا في أشخاص سامين في حياتي، معناتها أنا إذا أنا مش واعي لين الحين لكن نوعًا مااستحق هاي الأشخاص في حياتي.,Arabic,13314,24,Mixat-Part2
ThinkWithHessa_2_12_162368_176020.wav,لأن يا إني أنا أكون شخص سام اتجاه نفسي أو أكون شخص سام لشخص آخر. فأنا أستحق الأشخاص السامين اللي في حياتي.,Arabic,13652,22,Mixat-Part2
ThinkWithHessa_2_13_176020_193249.wav,لكن في فارق وايد واضح بين أشخاص سامين أنا اخترت انه يكون في حياتي حبيب، صديق، زوج، وأشخاص سامين، مش واضح إني أنا اخترتهم في حياتي،اللي هم اهلي، أمي، أبوي الناس اللي موجودين في البيت عائلتي.,Arabic,17229,36,Mixat-Part2
ThinkWithHessa_2_14_193249_209838.wav,إذا عندي عائله سامه معناتها هم موجودين علشان يعطوني درس كنت أحتاجه، أو أنا احتاجه درس في حب الذات في احترام الذات. درس في وضع الحدود درس في إني أوقف الناس عند حدهم أقوي شخصيتي,Arabic,16589,35,Mixat-Part2
ThinkWithHessa_2_15_209838_224105.wav,[whatever it is] لكن هو درس، وأي شخص ثاني غير العائله سام في حياتي هو شخص يعطيني علامه، ويساعدني.,CS,14267,19,Mixat-Part2
ThinkWithHessa_2_16_224105_239316.wav,يقولي تري [by the way] انت بطريقه أو بأخرى سام هل أنا سام؟ تجاه نفسي أو نفس ما قلنااتجاه شخص آخر؟ ولو على الأقل شخص واحد.,CS,15211,26,Mixat-Part2
ThinkWithHessa_2_17_239316_255885.wav,فهاي أكبر علامه اتدل على ان ممكن انا اكون شخص سام علامه ثانيه، الناس يتغافلون عنها ويتجاهلونها أكثر الوقت أصلًا ما يعترفون فيها رأي الناس.,Arabic,16569,25,Mixat-Part2
ThinkWithHessa_2_18_255885_270660.wav,أو كلام الناس أو مشاعر الناس اتجاها، عندنا شي نقوله اللي هو والله أنا منا اهتم الناس شو يحسون ما اهتم انا الناس شو يقولون عني ما أهتم في رأي الناس ما أهتم ما أهتم حلو شيء جميل،,Arabic,14775,29,Mixat-Part2
ThinkWithHessa_2_19_270660_286382.wav,نعم بحدود لان إذا أنا شخص واعي، شخص طيب شخص نيته صافيه يخاف ربه شخص ينشر الإيجابيه، ينشر الحب ينشر الأمل في قلوب حد يصادفه,Arabic,15722,25,Mixat-Part2
ThinkWithHessa_2_20_286382_299858.wav,فشو النسبه وشو [probability] إنه يكون في نسبه كبيره من الناس ما تحبني أو مش متقبلتني. ,CS,13476,16,Mixat-Part2
ThinkWithHessa_2_21_299858_315423.wav,خلونا نكون واقعيين، خلينا نكون واقعيين إذا شخص أناني أفكر بنفسي فقط أسوي الأشياءء اللي أناأحبها، ما ساعد ما انشر شيء أي شيء أنشر  يكون سلبي نكد مشاكل.,Arabic,15565,28,Mixat-Part2
ThinkWithHessa_2_22_315423_329809.wav,"حش نميمه [whatever, all the bad staff] طبيعي انه يكون عندي [hitters]، او الناس ما يتقبلوني فئه من الناس اللي هم انا بعدي ما أقول عنهم، والله انا ما أهتم ",CS,14386,29,Mixat-Part2
ThinkWithHessa_2_23_329809_345991.wav,الناس شو يقولون عشان بس أطبطب على ال [ego]، نسينا إن إذا الله يحب عبد من عباده يحبب الناس في والله وين أقرب إليكم من حبل الوريد.,CS,16182,27,Mixat-Part2
ThinkWithHessa_2_24_345991_360143.wav,هنا الله داخل، الله هني عند القلب. فاذا انا مش منظفه اللي داخلي إذا أنا مش متصالحه مع ذاتي إذا أنا مش متشافيه وما تعافيت ولا شيء.,Arabic,14152,27,Mixat-Part2
ThinkWithHessa_2_25_360143_373484.wav,أكيد اللي أنا بقدمه حق الناس وحق العالم الخارجي بيكون مش أكثر عن [garbage honestly] فهل بستحق احترام الناس؟ خلنا نقول مابقول كل الناس،,CS,13341,24,Mixat-Part2
ThinkWithHessa_2_26_373484_389297.wav,لإنه في ناس عندهم بعد غيره وعندهم وعندهم يعني مشاكلهم الخاصه هي لا مانع ما نحسبها، لكن خلينا نتكلم عن أغلب الناس اللي في حياتي لازم أنا أيلس مع نفسي وأقول هل أغلب الناس في حياتي اليوم يحبوني؟,Arabic,15813,38,Mixat-Part2
ThinkWithHessa_2_27_389297_402564.wav,او متقابليني، مرتاحين لي، يستأنسون لما أدخل في مكان، لما أسير لمكان، لما أحضر شيء أو العكس وأخلي ال [ego] على صوب شوي.  ,CS,13267,23,Mixat-Part2
ThinkWithHessa_2_28_402564_411644.wav,ما أقول ما احط أسباب وأعذار والله هذا ما يحبني لان واحد اتنين تلاته، وهذا ما يحبني لأن شي لأن وهذا يغار وهي تغار وهاي ما.,Arabic,9080,26,Mixat-Part2
ThinkWithHessa_2_29_411644_420580.wav,[okey] يعني [okey] لكن خلينا نشوف النسبه الأكبر، هل أغلب الناس يشعرون بهذا بها المشاعر السلبيه تجاهي؟ ,CS,8936,17,Mixat-Part2
ThinkWithHessa_2_30_420580_435743.wav,إذا نعم فا للأسف للأسف الشديد،إنه ممكن أكون سامه والإنسان الواعي بيعرف يفرق ليش هذاالشخص ما يتقبلني ,Arabic,15163,17,Mixat-Part2
ThinkWithHessa_2_31_435743_451472.wav,هل لأن أنا فعليًا شخص مثلًا ممكن أكون مغرور أو أناني، أو هل هذاالشخص ما يتقبلني لأن أستفز شيء بداخله؟ ,Arabic,15729,20,Mixat-Part2
ThinkWithHessa_2_32_451472_466193.wav,يعني هل ما يتقبلني لأن في غيره لأن أنا عندي شيء، هو ما عندي إياه لأن هذا طبيعي هذا موجود فا لو نبغي نجاوب على هذا السؤال بكل صراحه  ,Arabic,14721,29,Mixat-Part2
ThinkWithHessa_2_33_466193_481152.wav,وبكل شفافيه ونحصل على الإجابه الصحيحه لازم نكون [open] وصريحين تمامًا مع أنفسنا وننزل ها ال [walls]، وما نجامل أنفسنا  ,CS,14959,20,Mixat-Part2
ThinkWithHessa_2_34_481152_492705.wav,ولا نسلك حق أنفسنا خلاص [stop] صدق هل أغلب الناس في حياتي متقبلين متقبليني أنا كإنسانه كشخصيه؟,CS,11553,17,Mixat-Part2
ThinkWithHessa_2_35_492705_510949.wav,أو هل أغلب الناس في حياتي ما يقدرون يتقبلوني؟ كل حد عنده مشكله معايا. لنرجع حق السبب الرئيسي اللي ممكن يخليني أنا أكون سامه لشخص آخر.,Arabic,18244,26,Mixat-Part2
ThinkWithHessa_2_36_510949_527306.wav,هو بكل بساطه أني أنا لم أتشافى بعد. ما سكرت على [wounds] الجروح جروح الماضي سواءً كانت من أم أو أب أصدقاء [whatever it is].,CS,16357,25,Mixat-Part2
ThinkWithHessa_2_37_527306_540266.wav,لازم لازم أخذ وقت اتشافي بعد ما اتشافى بعدما اتصالح مع ذاتي بعد ماأسمع حلقه خريطه الصدمات اللي ممكن إنها تساعدني أتشافى.,Arabic,12960,22,Mixat-Part2
ThinkWithHessa_2_38_540266_559233.wav,بشوف إن الحياة تعلمنا تعطينا تأخذ، الحياة عادله تمامًا حتى يوم أنا كنت أحس إني أنا مظلومه، بشوف بعدين هاي بعد فتره طبعا بعد الوعي بعد التنظيف الداخلي.,Arabic,18967,28,Mixat-Part2
ThinkWithHessa_2_39_559233_572838.wav,بعد هذا كله بشوف إن كل شي صار صار بسبب حكيم صاروا فاهمه بالظبط ليش صار صار وأنا أقول الحمد لله إنه صار,Arabic,13605,15,Mixat-Part2
ThinkWithHessa_2_40_572838_587816.wav,لان [there is no other ways this is exactly how it was suppose to go] بعدها بعد ما اتشافى هل بيكون عندي أنا فرصه إني أكون سامه لأي شخص ثاني؟ لا،,CS,14978,31,Mixat-Part2
ThinkWithHessa_2_41_587816_602310.wav,ببدأ أني أنا حتى أساعد الناس اللي حولي عشان هم يتشافون عشان يصلحون عشان هم يتعافون بكون أنا اللي مو باللي أنشر ال- ال-الكره والحقد,Arabic,14494,21,Mixat-Part2
ThinkWithHessa_2_43_620695_635633.wav,لأنه أصلًا ما في حره تطلع ما في شيء في قلبي عشان أناأطلعه على شخص في هاالحلقه عطيتكم علامتين ممكن أنها هي تدل على إجابه هذا السؤال ,Arabic,14938,27,Mixat-Part2
ThinkWithHessa_2_44_635633_650748.wav,اللي هو هل أنا شخص سام؟ إذا نعم حلو يلا أبدأ أشتغل على نفسي، الحمد لله إني أنا عرفت إن أنا سامه، لان الحين ببدأ أشتغل ببدأ أنظف وببدأ اتعافى.,Arabic,15115,30,Mixat-Part2
ThinkWithHessa_2_45_650748_664419.wav,ببدأ أكون واعيه في تصرفاتي مع الاشخاص اللي حولي، أتمنى لكم سنه جديده حلوه مليئه بالوعي مليئه بالطاقه الحلوه الطاقه الإيجابيه.,Arabic,13671,21,Mixat-Part2
ThinkWithHessa_3_1_0_14898.wav,أهلًا، حياكم الله في حلقه جديده من [Podcast think with Hessa]، إن شا الله تكونون بصحه، بسلامه. اليوم. أبغي أقولكم عن نفسي شوي.,CS,14898,23,Mixat-Part2
ThinkWithHessa_3_2_14898_29512.wav,أبى أخبركم كيف حصه كانت، من ناحيه التوازن. سواءً عاطفي سواءً كان توازن في الحياة، في الشغل، في الدراسه. كل النواحي. خلونا نرد سنتين ورا.,Arabic,14614,25,Mixat-Part2
ThinkWithHessa_3_3_29512_44404.wav,اليوم في نص الأسبوع يوم عادي. أبدأ اليوم في إني أجهز حق الجامعه. أكون تعبانه طبعا، من الليله اللي قبلها. أسير الجامعه، أحضر الكلاسات. أخلص من ال-[Classes].,CS,14892,27,Mixat-Part2
ThinkWithHessa_3_4_44404_58481.wav,أكل. أسير ال[Library] أو المكتبه، أو أي مكان كنت أذاكر فيه كان عندي كم من مكان أسير لهم دايمًا. وأيلس من الظهر الين المغارب.,CS,14077,24,Mixat-Part2
ThinkWithHessa_3_5_58481_72904.wav,حتى مرات أصلي العشا، وبعدين أروح البيت. وكل هالوقت يكون مذاكره. وفي نص حياتي الجامعيه تشوفون كيف ال[Classes]، المذاكره، ال- الاجتهاد، والتعب.,CS,14423,19,Mixat-Part2
ThinkWithHessa_3_6_72904_85713.wav,كنت بعد. حاطه نفسي في مواقف وفي علاقات غلط. [Toxic] ما تصلح لي. فكنت أعاني من.,CS,12809,16,Mixat-Part2
ThinkWithHessa_3_7_85713_99570.wav,هاي العلاقات في نفس الوقت اللي أنا كنت أحاول أبني مستقبلي، أو أركز على دراستي. كنت في علاقات صداقه فاشله، [Toxic]، سامه، ما تنفع.,CS,13857,24,Mixat-Part2
ThinkWithHessa_3_8_99570_112999.wav,في علاقات ما تصلح لي. تاخذ من طاقتي، ومن سعادتي. والمشكله أن هاي العلاقات كانت في [Up and down] فوق وتحت.,CS,13429,21,Mixat-Part2
ThinkWithHessa_3_9_112999_127141.wav,مره فرحانه، مستانسه، كلنا مستانسين، ومره متضايقه، زعلانه، سمعت كلمه ما عيبتني، شفت شي مو بحلو، شي استوى. فكان دايمًا في [Role request] أو قطار. تشوفون القطار يوم يدخل اللعبه.,CS,14142,30,Mixat-Part2
ThinkWithHessa_3_10_127141_139373.wav,ما نعرف شو بينا الحين. هل بننزل في هالقطار بنسير فوق، بنلف، بندور، ما نعرف، المهم أن احنا يالسين عالكرسي، وحاطين الحزام. ونتريا هال[Ride].,CS,12232,24,Mixat-Part2
ThinkWithHessa_3_11_139373_153321.wav,هاي كانت حياتي ما أعرف هل أنا [Patcher] بكون مستانسه؟ فرحانه؟ هل في كلمه بتأثر فيني؟ هل بتضايق فجأه؟ ما أعرف شو اللي بيأثر أو اللي يحكم مشاعري، كل مشاعري متلخبطه.,CS,13948,31,Mixat-Part2
ThinkWithHessa_3_12_153321_167698.wav,ما أعرف، باشر مستانسه؟ زعلانه؟ فرحانه؟ ما أدري. موب أنا اللي متحكمه في هاي المشاعر. أنا أصدم عمري أصلًا، يوم شي يستوي وفجأه تكون رده فعلي مبالغ فيها أو رده فعلي يعني في الزعل [Too much].,CS,14377,36,Mixat-Part2
ThinkWithHessa_3_13_167698_181679.wav,أو فجأه أعصب، أو أنا أستغرب من نفسي لأنه ما في شي يحكم، ما في [Boundaries]، ما في اتزان عاطفي، وهو الشيء اللي اليوم بنتكلم عنه.,CS,13981,26,Mixat-Part2
ThinkWithHessa_3_14_181679_194420.wav,غير الإتزان العاطفي اللي هو الأساس، واللي هو يكون بيني وبين نفسي، في اللي هو [Step two] أو [Level two]. الإتزان في ردات الفعل.,CS,12741,24,Mixat-Part2
ThinkWithHessa_3_15_194420_209404.wav,وهالشيء بيبين بيني وبيني ال- الأشخاص اللي حولي. حد سوى شيء، أنا كيف ردت فعلي تكون؟ هل بين الأهل؟ بين الأصدقاء؟ بين ناس غرب؟ في مكان عام؟ المهم إن هذا الشيء يبين مش بيني وبين نفسي نفس الإتزان العاطفي.,Arabic,14984,39,Mixat-Part2
